Unnamed: 0.1,Unnamed: 0,file,orgText,outText,WER
1085,1085,achtgesichterambiwasse/achtgesichterambiwasse_1085.wav,und sie werden vom see tiefer verschluckt als sonst ertrinkende,und sie werden vom see tiefer verschlungen als sonst ertrinkende  ,0.1
1086,1086,achtgesichterambiwasse/achtgesichterambiwasse_1086.wav,vermessene die sich stärker glauben als das glücksgefühl des sonnigen himmels und der brise von amazu,vermessener die sich stärker glauben als des glücksgefühl das sonnigen himmels und der brise von amazon zu ,0.3125
1087,1087,achtgesichterambiwasse/achtgesichterambiwasse_1087.wav,und die auch nur eine halbe sekunde das glücksgefühl nicht aufgeben wollen nachdem die brise sich schon gelegt hat,und die auch nur eine halbe sekunde das glücksgefühl nicht aufgeben wollen nachdem die brise sich schon gelegt hat ,0.0
1088,1088,achtgesichterambiwasse/achtgesichterambiwasse_1088.wav,schiessen senkrecht zum seeboden von der gegenkraft des einsetzenden unglücks gepackt und versteinert man sagte,schießen senkrecht zum sie boden von der gegen kraft des einsetzende unglücks gepackt und versteigern man sagt ,0.5333333333333333
1089,1089,achtgesichterambiwasse/achtgesichterambiwasse_1089.wav,vom unglück wie zu eisen verhärtet und schwarz wie meteorsteine stünden ihre körper wie statuen unten auf dem seegrund,vom unglück wie zu eisen verhärtet und schwarz wie meteor steine stünden ihre körper wie status von unten auf dem see grund sein ,0.3684210526315789
1090,1090,achtgesichterambiwasse/achtgesichterambiwasse_1090.wav,aber die grösste strafe dieser vermessenen ist dass solche jählings versunkenen nie mehr geboren werden können,aber die größte strafe dieser vermessenen ist dass solche jählings versunkenen nie mehr geboren werden können ,0.0625
1091,1091,achtgesichterambiwasse/achtgesichterambiwasse_1091.wav,dass ihre seelenwanderung abschloss ehe ihre seele sich zum nirwana hob,das ihre seelenwanderung abschloss ehe ihre seele sich zum nirvana hob ,0.1818181818181818
1092,1092,achtgesichterambiwasse/achtgesichterambiwasse_1092.wav,und dass sie die dumpfesten weltüberreste sein werden wenn das ganze menschengeschlecht zum nirwana eingegangen ist,und dass sie die dumpfes welt überreste sein werden wenn das ganze menschengeschlecht zum nirvana eingegangen ist  ,0.25
1093,1093,achtgesichterambiwasse/achtgesichterambiwasse_1093.wav,«die brise von amazu hat ihn verlassen» oder «der brise von amazu trotzen wollen»,die brise von amazon hat in verlassen oder der brise von am zu trotzen wollen ,0.5714285714285714
1094,1094,achtgesichterambiwasse/achtgesichterambiwasse_1094.wav,sagen die japaner sprichwörtlich von menschen die das glück das sie verlässt mit den unmöglichsten mitteln festhalten wollen,sagten die japaner sprichwörtlich von menschen die das glück dass sie verlässt mit den unmöglichsten mitteln festhalten wollen ,0.1111111111111111
1095,1095,achtgesichterambiwasse/achtgesichterambiwasse_1095.wav,und sie schenken einem solchen menschen um ihn zu warnen ein kleines schwarzes bronzeamulett,und sie schenken einen solchen menschen um ihn zu warnen ein kleines schwarzes brause amulett ,0.2142857142857142
1096,1096,achtgesichterambiwasse/achtgesichterambiwasse_1096.wav,das nichts ist als eine schwarze eiserne träne dieser eisentropfen sieht aus wie der haarschopf eines menschen,das nichts ist als eine schwarze eiserne trainer dieser eisen tropfen sieht aus wie der haarschopf eines menschen ,0.1764705882352941
1097,1097,achtgesichterambiwasse/achtgesichterambiwasse_1097.wav,der senkrecht ins wasser schiesst hört ein freund auf diese warnung nicht,der senkrecht ins wasser schießt hört ein freund auf diese warnung nicht ,0.0833333333333333
1098,1098,achtgesichterambiwasse/achtgesichterambiwasse_1098.wav,so sendet man ihm einen fächer darauf ein mensch gezeichnet ist der über wellen wandert und ist ihm diese warnung noch nicht genug,zu sendet man ihm einen fächer darauf ein mensch gezeichnet ist der über wellen wander und ist ihm diese warnung noch nicht genug ,0.0869565217391304
1099,1099,achtgesichterambiwasse/achtgesichterambiwasse_1099.wav,so singt man ihm folgendes lied abends unter den fenstern,so singt man ihm folgendes lied abends unter den fenstern  ,0.0
1100,1100,achtgesichterambiwasse/achtgesichterambiwasse_1100.wav,gab dir heute der sonnige tag als der see im mittagsschlaf lag freude und einen glücklichen sinn,gab die heute der sonniger tag als der see im mittagsschlaf lag freude und einem glücklichen sinn ,0.1764705882352941
1101,1101,achtgesichterambiwasse/achtgesichterambiwasse_1101.wav,und götterkraft deinem fuss im schuh  dann sieh jetzt vorsichtig vor dich hin glück währt nie lang,und götter kraft am fuß in schulen denn sie jetzt vorsichtig vor durch hin glück wert nie lange ,0.6470588235294118
1102,1102,achtgesichterambiwasse/achtgesichterambiwasse_1102.wav,wir sind um dich bang glück und tod bringt die brise von amazu ,hier sind um dich bang glück und tod bringt die prise von ärmer zu  ,0.3076923076923077
1103,1103,achtgesichterambiwasse/achtgesichterambiwasse_1103.wav,omiya und amagata waren zwei turnlehrer in ozu,um media und ammer gatter waren zwei turnlehrer in o zu ,0.75
1104,1104,achtgesichterambiwasse/achtgesichterambiwasse_1104.wav,und zogen mit ihren beiden knabenschulen an einem sommertage in kähnen auf den biwasee hinaus den ganzen tag an den ufern entlang,und zogen mit ihren beiden knabenschulen an einem sommertagen in kähnen auf den biber sie hinaus den ganzen tag an den ufer entlang senken ,0.2272727272727272
1105,1105,achtgesichterambiwasse/achtgesichterambiwasse_1105.wav,die schulknaben konnten nicht schwimmen aber nur wenigen fiel es ein sich vor der schwindelnden tiefe des biwasees zu grauen und,die schule knaben konnten nicht schwimmen aber nur wenige vieles ein sich vor der schwindelnden tiefe des biber sees zutrauen ,0.4285714285714285
1106,1106,achtgesichterambiwasse/achtgesichterambiwasse_1106.wav,sie füllten die luft mit gelächter die schulklasse eines jeden lehrers war nicht gross und sass in je einem kahn,sie erfüllten die luft mit gelächter die schulklasse eines jeden lehrers war nicht groß und sah sie in einem kahn ,0.25
1107,1107,achtgesichterambiwasse/achtgesichterambiwasse_1107.wav,nun wird in ozu erzählt die heisse mittagsstunde kam und die kähne befanden sich auf der höhe des sees wo man fast keine ufer sieht,nun wird in o zu erzählt die heiße mittagsstunde kam und die kähne befanden sich auf der höhe des sees wo man fast keine ufer sie ,0.16
1108,1108,achtgesichterambiwasse/achtgesichterambiwasse_1108.wav,nur den bläulichen hitzedunst in der ferne die beiden kähne schienen zwischen himmel und erde,nur den bläulichen hitze dunst in der ferner die beiden kähne schienen zwischen himmel und erde ,0.2
1109,1109,achtgesichterambiwasse/achtgesichterambiwasse_1109.wav,wie zwei abgeschossene pfeile durch die luft zu gleiten,wie zwei abgeschossene pfeil durch die luftzug leiten ,0.4444444444444444
1110,1110,achtgesichterambiwasse/achtgesichterambiwasse_1110.wav,blau verschmolzen lagen der glatte himmel und das glatte wasser beieinander da verwandelte sich vor den augen der kinder,blau verschmolzen lag der glatte himmel und das glatte wasser beieinander da verwandelte sich vor den augen der kinder ,0.0526315789473684
1111,1111,achtgesichterambiwasse/achtgesichterambiwasse_1111.wav,der see in jene unwirklichen wiesen wie sie sonst auf bildern glatt gemalt und grünspanfarbig zu sehen sind,der see in jene unwirklichen bewiesen wie sie sonst auf bildern glatt gemalt und grün sparen farbig zu sehen sind ,0.2222222222222222
1112,1112,achtgesichterambiwasse/achtgesichterambiwasse_1112.wav,kirschbäume stiegen auf als käme der rosigste frühling noch einmal in den hochsommer herein,kirschbäume stiegen auf als käme der rosigste frühling noch einmal in den hochsommer herein ,0.0
1113,1113,achtgesichterambiwasse/achtgesichterambiwasse_1113.wav,und kleine mädchen in taubenblauen gewändern klatschten rhythmisch in die hände und umwandelten die dunkeln silhouetten der kirschbaumstämme,und kleine mädchen in taubenblaue gewändern klatschten rhythmisch in die hände und umwandelten die dunklen seeleuten der kirschbaum stämme ,0.2777777777777778
1114,1114,achtgesichterambiwasse/achtgesichterambiwasse_1114.wav,bald gaben sie sich die hände bald breiteten sie die arme einige knieten,bald gaben sie sich die hände bald breiteten sie die arme einige knieten ,0.0
1115,1115,achtgesichterambiwasse/achtgesichterambiwasse_1115.wav,andere glitten im kreis um die knieenden die lehrer und die knaben konnten glauben,andere glitten im kreis um die kniend die lehrer und die knaben konnten glauben ,0.0714285714285714
1116,1116,achtgesichterambiwasse/achtgesichterambiwasse_1116.wav,sie seien mit den kähnen unter kirschbäumen gelandet in einer seegegend wo die kirsche erst im hochsommer blüht,sie seien mit den kähnen unter kirre spielräumen gelandet in einer sie gegend wo die kirche erst im hochsommer blüht ,0.2777777777777778
1117,1117,achtgesichterambiwasse/achtgesichterambiwasse_1117.wav,und wo die mädchen den frühlingsgottheiten eine tanzzeremonie ausdenken um der lächelnden kirschblüte zu huldigen,und wo die mädchen den frühlings gott heiten eine tanz zeremonie ausdenken um der lächelnden kirschblüte zu huldigen  ,0.3333333333333333
1118,1118,achtgesichterambiwasse/achtgesichterambiwasse_1118.wav,kein knabe war zu halten alle verliessen die boote liefen auf die wiesen kauerten im kreis unter den kirschbäumen,kein knabe war zu halten alle verließen die boote liefen auf die wiesen kauerten in kreis unter den kirschbäume ,0.1578947368421052
1119,1119,achtgesichterambiwasse/achtgesichterambiwasse_1119.wav,und begleiteten mit rhythmischem händeklatschen die mädchenfüsse aber kinder,und begleiteten mit rhythmischem hände klatschen die mädchen füße aber kinder ,0.4444444444444444
1120,1120,achtgesichterambiwasse/achtgesichterambiwasse_1120.wav,die nichts vom glückswechsel und von beherrschung der glücksekunden verstehen,die nichts vom glucks wechsel und von beherrschung der gluckste kunden verstehen ,0.4
1121,1121,achtgesichterambiwasse/achtgesichterambiwasse_1121.wav,können auch nicht auf den augenblick der windstille nach der brise von amazu achten,können auch nicht auf den augenblick der windstille nach der brise von ammer zu achten ,0.1428571428571428
1122,1122,achtgesichterambiwasse/achtgesichterambiwasse_1122.wav,die lebhafte brise die mit den kleidern der kinder spielte,die lebhafte prise die mit dem kleidern der kinder spielte ,0.2
1123,1123,achtgesichterambiwasse/achtgesichterambiwasse_1123.wav,mit den äussersten spitzen der kirschbäume mit den glitzernden grashalmen der grünspanfarbigen wiesen legte sich plötzlich,mit den äußersten spitzen der kirschbäume mit dem glitzernden grashalmen der grün span farbigen wiesen legte sich plötzlich ,0.3125
1124,1124,achtgesichterambiwasse/achtgesichterambiwasse_1124.wav,und tiefe lautlosigkeit trat ein vergeblich schrien die beiden lehrer aus jedem boot den übers wasser wandernden kindern zu,und tiefe lautlosigkeit trat ein vergeblich schrien die beiden lehrer aus jedem bot den übers wasser wandernden kindern zu ,0.0526315789473684
1125,1125,achtgesichterambiwasse/achtgesichterambiwasse_1125.wav,kinder sind taub wenn sie spielen kein knabe kehrte zurück als die brise von amazu sich legte,kinder sind taub wenn sie spielen keinen knabe kehrte zurück als die brise von armer zu sich legte ,0.1764705882352941
1126,1126,achtgesichterambiwasse/achtgesichterambiwasse_1126.wav,wie wenn ein spiegel einbricht und die glassplitter trübes glasmehl werden und kein gesicht mehr hergeben das hineingeschaut hat,wie wenn ein spiegel ein bericht und die glassplitter trübes glas mehl werden und kein gesicht mehr hergeben das hineingeschaut hat ,0.2105263157894736
1127,1127,achtgesichterambiwasse/achtgesichterambiwasse_1127.wav,so blieben alle schulkinder im see verschwunden,so blieben alle schulkinder im see verschwunden  ,0.0
1128,1128,achtgesichterambiwasse/achtgesichterambiwasse_1128.wav,die beiden schullehrer kamen drei tage später nachdem sie den ganzen see abgesucht hatten ohne kinder zurück nach ozu,die beiden schullehrer kamen drei tage später nachdem sie den ganzen sie abgesucht hatten ohne kinder zurück nach o zu ,0.1578947368421052
1129,1129,achtgesichterambiwasse/achtgesichterambiwasse_1129.wav,wo der jammer um die verschwundenen schulklassen so gross war dass viele väter noch in derselben nacht selbstmord begingen,oder jammer um die verschwundenen schulklassen so groß war dass viele väter noch in derselben nacht selbstmord begingen ,0.1578947368421052
1130,1130,achtgesichterambiwasse/achtgesichterambiwasse_1130.wav,und viele mütter hinaus zum see stürzten und sich ertränkten auch der eine lehrer sein name war amagata,und viele mütter hinaus zum sie stürzten und sich ertränkten auch der eine lehrer sein name war ammer gatter ,0.1666666666666666
1131,1131,achtgesichterambiwasse/achtgesichterambiwasse_1131.wav,wurde am nächsten morgen tot in seiner wohnung gefunden erwürgt von nachtgeistern sagten die leute,wurde am nächsten morgen tot in seiner wohnung gefunden erwürgt von nacht geistern sagten die leute ,0.1333333333333333
1132,1132,achtgesichterambiwasse/achtgesichterambiwasse_1132.wav,der andere aber musste seine schulstellung aufgeben und wurde polizist,der andere aber musste seine schule stellung aufgeben und würde polizist  ,0.3
1133,1133,achtgesichterambiwasse/achtgesichterambiwasse_1133.wav,eines tages beurlaubte sich dieser mann welcher omiya hiess und sagte er wolle sich ein mädchen zur frau aus amazu holen,eines tages beurlaubte sich dieser man welcher omi jahr hieß und sagte er wolle sich ein mädchen zur frau aus ammer zu holen ,0.2857142857142857
1134,1134,achtgesichterambiwasse/achtgesichterambiwasse_1134.wav,und als man ihn fragte warum gerade aus amazu von wo doch das unglück über ihn und amagata gekommen sei,und als man ihn fragte warum gerade aus markt von wo doch das unglück über ihn und am gatter gekommen sei ,0.15
